LAT;;;;;51.1000;51.1000;51.1000;51.1000;51.1000
LON;;;;;17.0333;17.0333;17.0333;17.0333;17.0333
ASL;;;;;119.000;119.000;119.000;119.000;119.000
CITY;;;;;Wrocław;Wrocław;Wrocław;Wrocław;Wrocław
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount
UNIT;;;;;°C;%;hPa;mm;cm
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation  [sfc];Snowfall amount  [sfc]
2016;11;25;22;00;2.25;84.00;1027.00;0.00;0.00
2016;11;25;23;00;1.85;85.00;1027.20;0.00;0.00
2016;11;26;00;00;1.40;86.00;1026.90;0.00;0.00
2016;11;26;01;00;0.91;88.00;1026.80;0.00;0.00
2016;11;26;02;00;0.14;94.00;1026.50;0.00;0.00
2016;11;26;03;00;-0.55;95.00;1026.60;0.00;0.00
2016;11;26;04;00;-1.08;94.00;1026.30;0.00;0.00
2016;11;26;05;00;-1.39;94.00;1026.10;0.00;0.00
2016;11;26;06;00;-1.62;94.00;1026.50;0.00;0.00
2016;11;26;07;00;-1.81;94.00;1025.80;0.00;0.00
2016;11;26;08;00;-1.78;93.00;1025.90;0.00;0.00
2016;11;26;09;00;-1.07;92.00;1026.10;0.00;0.00
2016;11;26;10;00;0.21;88.00;1025.80;0.00;0.00
2016;11;26;11;00;2.17;82.00;1024.90;0.00;0.00
2016;11;26;12;00;4.27;72.00;1024.80;0.00;0.00
2016;11;26;13;00;6.97;61.00;1019.80;0.00;0.00
2016;11;26;14;00;7.24;59.00;1018.90;0.00;0.00
2016;11;26;15;00;7.00;60.00;1018.20;0.00;0.00
2016;11;26;16;00;5.90;65.00;1017.80;0.00;0.00
2016;11;26;17;00;5.14;68.00;1018.10;0.00;0.00
2016;11;26;18;00;4.45;71.00;1017.10;0.00;0.00
2016;11;26;19;00;3.62;75.00;1016.70;0.00;0.00
2016;11;26;20;00;3.08;78.00;1017.40;0.00;0.00
2016;11;26;21;00;2.28;84.00;1017.20;0.00;0.00
2016;11;26;22;00;1.44;89.00;1017.20;0.00;0.00
2016;11;26;23;00;1.21;91.00;1016.70;0.00;0.00
2016;11;27;00;00;1.10;92.00;1015.80;0.00;0.00
2016;11;27;01;00;1.30;89.00;1015.80;0.00;0.00
2016;11;27;02;00;1.28;82.00;1015.40;0.00;0.00
2016;11;27;03;00;2.18;69.00;1014.80;0.00;0.00
2016;11;27;04;00;2.89;75.00;1014.90;0.00;0.00
